1,3,5,8,9,14,17,19,20,21,22,lat,lon,Time
e,y,t,c,b,s,w,p,n,v,d,36.3917,152.395,1:50:28 PM
p,y,f,c,n,k,w,e,w,v,d,66.6662,-15.1454,11:59:07 AM
p,y,f,c,b,k,w,l,h,y,d,-36.9224,163.7344,3:24:03 PM
p,f,f,c,b,k,w,l,h,y,g,-5.5824,179.8532,10:42:28 AM
e,y,t,c,b,s,w,p,k,v,d,-75.2558,36.9352,2:23:38 PM
e,y,t,c,b,s,w,e,w,c,w,-40.6582,142.1762,12:19:24 PM
p,y,f,c,b,k,w,l,h,y,g,-10.665,-81.44,3:45:23 PM
p,y,f,c,b,k,w,l,h,y,d,53.0418,92.6608,10:50:52 AM
p,y,f,c,b,k,w,l,h,v,p,63.9788,129.4506,9:58:42 AM
p,y,f,c,b,k,w,l,h,y,g,73.3858,159.9587,10:40:35 AM
p,f,f,c,b,k,w,l,h,y,g,-46.1879,-133.9062,12:51:59 PM
p,y,f,c,b,k,w,l,h,y,g,-26.9235,75.1746,11:23:49 AM
p,f,f,c,b,k,w,l,h,y,g,-40.8376,94.5976,6:53:39 AM
p,y,f,c,b,k,w,l,h,v,g,-35.8694,-71.491,3:29:03 PM
p,y,f,c,b,k,w,l,h,v,g,-49.4068,38.6255,8:28:50 AM
p,y,f,c,b,k,w,l,h,y,g,-28.1474,-144.4277,4:04:25 PM
p,y,f,c,b,k,w,l,h,y,p,-43.8584,41.2843,4:40:28 PM
p,y,f,c,b,k,w,l,h,y,g,-29.7246,8.5102,2:04:03 PM
p,y,f,c,b,k,w,l,h,y,d,-89.2092,-136.492,3:11:59 PM
p,y,f,c,b,k,w,l,h,v,d,50.7131,-174.2689,8:27:52 AM
p,y,f,c,b,k,w,l,h,y,p,0.5178,71.4508,11:30:08 AM
e,y,f,c,n,f,w,f,h,y,d,-2.8696,130.6581,7:15:18 AM
p,f,f,c,b,k,w,l,h,v,g,-55.9563,65.8337,3:25:55 PM
p,f,f,c,b,k,w,l,h,v,g,22.0364,-10.202,8:10:06 AM
p,f,f,c,b,k,w,l,h,y,g,-32.289,49.6004,6:39:26 AM
p,f,f,c,b,k,w,l,h,v,g,55.2076,-47.8232,8:17:26 AM
p,f,f,c,b,k,w,l,h,v,g,-59.2672,-95.3834,12:11:15 PM
p,f,f,c,b,k,w,l,h,v,g,-9.054,100.123,6:17:46 AM
p,y,f,c,b,k,w,l,h,y,d,1.4896,63.624,9:48:16 AM
p,f,f,c,b,k,w,l,h,v,g,46.5526,162.4816,7:08:08 AM
p,f,f,c,b,k,w,l,h,y,d,21.6186,-33.7214,8:20:57 AM
p,y,f,c,b,k,w,l,h,v,p,55.3841,77.986,4:25:04 PM
p,f,f,c,b,k,w,l,h,v,p,56.8902,146.6519,6:18:15 AM
p,y,f,c,b,k,w,l,h,y,g,-13.7028,97.2327,9:17:32 AM
p,f,f,c,b,k,w,l,h,y,d,81.5268,62.431,4:53:46 PM
e,f,t,c,b,s,w,p,n,y,d,-34.2619,83.1656,6:25:09 AM
p,s,t,c,b,f,w,p,h,v,u,73.4051,-0.5452,10:54:30 AM
p,y,f,c,b,k,w,l,h,v,d,-19.0469,138.9669,7:34:34 AM
p,f,f,c,b,k,w,l,h,v,p,70.6971,22.8238,4:34:19 PM
p,y,f,c,b,k,w,l,h,y,g,1.7127,146.9231,4:32:04 PM
p,f,f,c,b,k,w,l,h,y,p,16.218,-136.1234,8:14:43 AM
p,y,f,c,b,k,w,l,h,v,d,-16.934,12.9342,4:18:43 PM
e,y,t,c,b,s,w,p,k,v,d,-30.7333,43.3193,5:12:10 PM
p,y,f,c,b,k,w,l,h,y,g,76.3213,-18.1794,1:58:45 PM
e,s,t,c,b,s,w,e,w,c,w,-87.8959,160.5376,8:02:31 AM
p,y,f,c,b,k,w,l,h,y,g,61.7492,-7.3113,9:08:50 AM
p,f,f,c,b,k,w,l,h,y,d,-14.2716,-13.9622,4:46:08 PM
p,y,f,c,b,k,w,l,h,y,g,29.5046,-104.2767,7:03:23 AM
p,y,f,c,b,k,w,l,h,v,p,73.6592,152.5166,1:59:36 PM
e,f,t,c,b,s,w,p,k,y,d,-28.9128,-155.1241,8:15:34 AM
p,f,f,c,b,k,w,l,h,v,d,-59.9991,150.625,1:01:32 PM
p,f,f,c,b,k,w,l,h,v,g,19.7585,37.2347,3:55:39 PM
p,y,f,c,b,k,w,l,h,v,d,31.7551,124.7735,2:34:32 PM
p,f,f,c,b,k,w,l,h,v,g,-18.6705,-157.5947,9:07:46 AM
p,y,f,c,n,s,w,e,w,v,d,2.6701,-152.0048,12:38:10 PM
p,f,f,c,b,k,w,l,h,v,p,-1.1131,-157.8412,9:36:32 AM
p,y,f,c,b,k,w,l,h,v,g,-52.0142,24.2516,12:34:04 PM
p,f,f,c,b,k,w,l,h,v,p,73.655,-75.0703,4:29:26 PM
p,f,f,c,b,k,w,l,h,v,d,-11.3632,153.462,8:03:34 AM
p,y,f,c,b,k,w,l,h,v,p,73.2178,-23.6008,11:51:00 AM
p,y,f,c,b,k,w,l,h,v,g,69.1512,-117.6623,3:53:07 PM
p,y,f,c,b,k,w,l,h,v,d,49.6193,157.7081,9:45:11 AM
p,f,f,c,b,k,w,l,h,v,g,56.7442,7.3763,11:47:50 AM
p,s,f,c,n,s,w,p,k,v,d,53.0408,-57.5639,8:28:22 AM
p,y,f,c,b,k,w,l,h,y,g,54.1523,-39.613,2:35:54 PM
p,s,t,c,b,f,w,p,h,s,u,82.4382,35.9753,7:39:57 AM
p,y,f,c,b,k,w,l,h,v,g,-74.0396,113.8502,1:23:02 PM
p,y,f,c,b,k,w,l,h,y,p,71.62,60.6071,5:15:29 PM
p,y,f,c,b,k,w,l,h,y,d,65.9956,-119.0019,4:42:28 PM
e,y,t,c,b,s,w,p,k,y,d,-15.3715,-119.2173,5:20:23 PM
p,f,f,c,b,k,w,l,h,y,d,63.4152,-19.9653,7:14:51 AM
p,y,f,c,b,k,w,l,h,v,g,-54.9838,-0.5897,12:42:52 PM
p,y,f,c,b,k,w,l,h,y,p,40.0172,131.4633,10:57:15 AM
p,y,f,c,b,k,w,l,h,y,g,-11.8179,-17.1759,4:36:41 PM
p,y,f,c,b,k,w,l,h,y,d,-21.6669,-66.7738,2:44:10 PM
p,f,f,c,b,k,w,l,h,y,p,-88.8318,13.1469,7:31:25 AM
e,y,t,c,b,s,w,p,n,v,d,3.9902,-59.0738,12:22:51 PM
p,y,f,c,b,k,w,l,h,y,g,-24.7969,-6.5369,6:02:46 AM
p,f,f,c,b,k,w,l,h,v,g,-7.0945,8.3813,3:21:28 PM
p,y,f,c,b,k,w,l,h,v,p,68.7947,29.4704,4:35:27 PM
p,y,f,c,b,k,w,l,h,y,g,88.1678,-60.0097,10:53:38 AM
p,f,f,c,b,k,w,l,h,y,p,39.878,-137.9365,12:29:56 PM
p,f,f,c,b,k,w,l,h,y,g,-75.2467,3.0193,5:21:17 PM
p,y,f,c,b,k,w,l,h,y,g,-78.9214,68.636,10:43:22 AM
e,y,t,c,b,s,w,e,w,c,w,-83.0578,-51.1164,10:18:30 AM
p,y,f,c,b,k,w,l,h,y,p,-88.4375,-130.1284,2:17:41 PM
p,y,f,c,n,k,w,e,w,v,d,-37.3026,-3.5239,7:22:32 AM
p,y,f,c,b,k,w,l,h,y,p,51.7607,60.2271,11:37:15 AM
p,y,f,c,b,k,w,l,h,y,p,78.9467,116.5529,4:07:44 PM
p,y,f,c,b,k,w,l,h,v,g,85.8106,-57.8526,4:12:50 PM
p,y,f,c,b,k,w,l,h,v,d,89.463,-56.2732,2:50:35 PM
p,f,f,c,b,k,w,l,h,y,g,-1.0553,-27.9677,3:30:49 PM
p,y,f,c,b,k,w,l,h,y,g,-61.2989,91.9888,2:00:46 PM
p,f,f,c,b,k,w,l,h,y,d,-77.8646,-44.4495,11:28:36 AM
p,s,t,c,b,f,w,p,h,v,u,-59.4103,-144.2629,6:38:14 AM
p,y,f,c,b,k,w,l,h,v,g,15.9749,-154.5794,8:24:27 AM
p,f,f,c,b,k,w,l,h,y,p,-89.7003,147.6545,8:42:19 AM
p,f,f,c,b,k,w,l,h,y,g,73.4376,62.5296,1:37:15 PM
p,y,f,c,b,k,w,l,h,v,p,88.4247,177.7695,3:06:11 PM
p,y,f,c,b,k,w,l,h,v,g,34.6647,149.3464,3:23:53 PM
p,y,f,c,b,k,w,l,h,y,g,63.0335,29.4038,5:10:05 PM
p,y,f,c,b,k,w,l,h,v,p,-28.3455,76.0552,4:49:05 PM
p,y,f,c,b,k,w,l,h,y,p,-23.8035,-162.4524,8:10:02 AM
p,f,f,c,b,k,w,l,h,y,p,-88.5669,142.0356,6:33:41 AM
p,f,f,c,b,k,w,l,h,v,p,-36.4157,26.535,8:49:27 AM
e,y,t,c,b,s,w,p,k,y,d,-13.6539,-93.2113,7:01:59 AM
p,y,f,c,b,k,w,l,h,v,d,-46.5289,-3.7306,9:14:23 AM
p,y,f,c,b,k,w,l,h,v,p,-35.4916,170.0051,6:14:29 AM
p,y,f,c,b,k,w,l,h,v,g,72.0923,166.0394,5:23:52 PM
p,y,f,c,b,k,w,l,h,v,g,0.2658,21.3495,6:47:55 AM
p,y,f,c,b,k,w,l,h,y,d,11.3013,17.8975,10:12:45 AM
p,f,f,c,b,k,w,l,h,v,p,-85.4944,-94.6325,1:58:01 PM
p,y,f,c,b,k,w,l,h,v,d,-58.2702,-120.7101,1:27:07 PM
p,y,f,c,b,k,w,l,h,v,d,-40.9589,175.7975,8:14:57 AM
p,f,f,c,b,k,w,l,h,y,d,80.6052,130.6652,1:48:38 PM
p,f,f,c,b,k,w,l,h,y,d,73.8391,-110.7371,2:12:18 PM
e,f,f,w,n,f,w,e,w,v,l,-65.9178,139.5892,10:23:36 AM
p,y,f,c,b,k,w,l,h,v,g,25.1439,-156.8813,12:22:36 PM
p,y,f,c,b,k,w,l,h,y,p,-14.8481,34.3616,6:05:13 AM
p,f,f,c,n,y,w,e,w,v,d,-44.5075,-123.1439,5:16:29 PM
p,f,f,c,b,k,w,l,h,y,p,-68.6057,32.4931,1:38:06 PM
p,s,t,c,b,s,w,p,h,v,g,21.1773,82.8186,4:21:09 PM
e,s,t,c,b,s,w,e,w,c,w,-32.2257,-116.701,8:46:29 AM
p,y,f,c,n,k,w,e,w,v,p,-22.0902,-30.9041,1:33:38 PM
p,s,f,w,n,s,w,p,k,v,d,51.2955,59.8046,3:49:16 PM
p,f,f,c,b,k,w,l,h,y,d,-4.8216,148.5231,7:51:11 AM
p,y,f,c,b,k,w,l,h,v,g,-24.5084,-64.2634,1:09:06 PM
p,y,f,c,b,k,w,l,h,y,d,63.5863,-119.8736,11:20:30 AM
p,y,f,c,b,k,w,l,h,v,g,-74.8815,-25.1004,12:25:03 PM
p,y,f,c,b,k,w,l,h,v,g,-7.342,36.6686,11:57:16 AM
p,y,f,c,b,k,w,l,h,y,d,66.9413,151.0204,9:50:06 AM
p,y,f,c,b,k,w,l,h,y,d,41.4603,125.4211,3:20:08 PM
p,y,f,c,b,k,w,l,h,y,g,1.8887,76.4672,8:43:02 AM
p,f,f,c,b,k,w,l,h,y,g,-80.049,146.9275,3:06:19 PM
p,f,f,c,b,k,w,l,h,v,d,-56.3714,-92.2065,2:13:03 PM
p,f,f,c,b,k,w,l,h,v,p,60.3327,-130.3471,4:04:45 PM
p,f,f,c,b,k,w,l,h,y,p,-76.9853,-14.4301,6:58:19 AM
p,f,f,c,b,k,w,l,h,y,p,75.357,169.4486,12:48:34 PM
p,y,f,c,b,k,w,l,h,y,d,-59.3678,-60.5393,5:15:46 PM
p,f,f,c,b,k,w,l,h,v,p,-75.5138,77.0312,10:51:10 AM
p,f,f,c,b,k,w,l,h,v,d,-89.523,-48.3577,3:30:08 PM
p,y,f,c,b,k,w,l,h,v,g,36.0711,-140.5285,10:30:19 AM
p,y,f,c,b,k,w,l,h,v,g,23.7159,76.7045,1:10:48 PM
p,y,f,c,b,k,w,l,h,v,d,21.8558,128.1705,4:42:17 PM
e,s,t,c,b,s,w,e,w,c,w,-27.2476,-81.9238,9:07:58 AM
p,f,f,c,b,k,w,l,h,v,d,65.762,85.922,2:01:30 PM
p,f,f,c,b,k,w,l,h,v,d,-6.5811,52.3212,9:41:48 AM
p,y,f,c,n,s,w,e,w,v,l,-78.9642,113.524,8:29:31 AM
p,y,f,c,b,k,w,l,h,y,d,56.4701,-4.661,6:31:40 AM
p,y,f,c,b,k,w,l,h,v,p,42.0432,119.8882,8:33:59 AM
p,y,f,c,b,k,w,l,h,y,d,-22.7845,21.9344,9:13:10 AM
p,f,f,c,b,k,w,l,h,y,g,44.0386,-113.1398,10:06:35 AM
p,y,f,c,b,k,w,l,h,v,d,-57.9258,70.94,12:32:39 PM
p,f,f,c,b,k,w,l,h,v,g,22.3409,-58.989,9:44:29 AM
p,f,f,c,b,k,w,l,h,y,p,-25.755,132.1967,7:19:10 AM
p,y,f,c,b,k,w,l,h,v,p,36.6462,-169.6269,8:53:25 AM
p,f,f,c,b,k,w,l,h,y,g,15.5448,-78.4736,2:10:31 PM
p,f,f,c,b,k,w,l,h,y,g,-17.5306,8.008,3:12:15 PM
e,y,f,c,n,f,w,f,h,v,d,50.9013,-46.705,3:06:22 PM
e,y,t,c,b,s,w,e,w,c,w,-75.2727,-49.5103,9:26:42 AM
p,y,f,c,b,k,w,l,h,y,d,41.6849,100.4158,7:29:16 AM
p,y,f,c,b,k,w,l,h,y,p,71.5323,-25.5232,12:55:05 PM
p,y,f,c,b,k,w,l,h,v,g,-24.6179,128.7244,11:09:56 AM
p,f,f,c,b,k,w,l,h,y,d,-76.7774,-132.4572,2:37:56 PM
p,y,f,c,b,k,w,l,h,v,g,-2.5521,165.4764,12:55:13 PM
p,f,f,c,b,k,w,l,h,y,g,64.0775,28.4904,1:15:25 PM
p,y,f,c,b,k,w,l,h,v,g,-49.4127,-175.5579,12:14:45 PM
p,f,f,c,b,k,w,l,h,y,g,50.5906,162.2627,1:33:27 PM
p,f,f,c,b,k,w,l,h,v,d,-73.3291,59.1497,10:40:03 AM
p,f,f,c,b,k,w,l,h,v,d,47.1052,-150.3822,8:30:43 AM
p,y,f,c,b,k,w,l,h,v,g,61.6378,144.6048,6:29:51 AM
p,y,f,c,b,k,w,l,h,y,g,30.4475,63.064,12:21:02 PM
p,f,f,c,b,k,w,l,h,v,g,-86.5995,-179.5907,8:04:57 AM
p,s,t,c,b,f,w,p,h,v,g,2.6886,-89.967,10:14:01 AM
p,s,t,c,b,s,w,p,r,v,m,-34.3284,-90.5274,12:23:42 PM
p,y,f,c,b,k,w,l,h,y,p,-78.9721,131.0132,6:29:43 AM
p,f,f,c,b,k,w,l,h,v,p,-26.1684,-12.2197,7:53:50 AM
p,y,f,c,b,k,w,l,h,v,g,-89.7353,-30.9972,1:04:38 PM
p,y,f,c,b,k,w,l,h,v,d,79.8756,-110.8589,7:09:31 AM
p,f,f,c,b,k,w,l,h,v,p,61.2051,-17.8152,4:28:41 PM
p,f,f,c,b,k,w,l,h,y,d,54.7243,-110.3987,10:24:51 AM
e,f,t,c,b,s,w,p,n,v,d,77.5698,-38.5185,7:02:35 AM
e,y,f,c,n,f,w,f,h,v,d,-4.843,155.4197,1:42:17 PM
p,y,f,c,b,k,w,l,h,y,d,42.5417,-19.8774,1:50:59 PM
p,f,f,c,b,k,w,l,h,v,g,-32.9011,85.6967,4:39:09 PM
p,y,f,c,b,k,w,l,h,v,d,-59.3147,-11.382,11:35:09 AM
p,y,f,c,b,k,w,l,h,v,d,-38.7179,-120.6748,3:57:54 PM
p,y,f,c,b,k,w,l,h,y,p,-88.4757,41.2117,1:18:00 PM
p,f,f,c,b,k,w,l,h,v,d,-11.7657,-118.6607,11:49:03 AM
p,y,f,c,b,k,w,l,h,y,p,-43.9895,-101.5246,3:27:42 PM
p,f,f,c,b,k,w,l,h,v,g,-79.6947,-90.0065,2:23:10 PM
p,y,f,c,b,k,w,l,h,y,p,-2.1674,55.458,12:48:15 PM
p,y,f,c,b,k,w,l,h,y,g,-4.0962,-88.0277,1:18:58 PM
p,y,f,c,b,k,w,l,h,v,p,-85.6196,-156.6978,11:26:53 AM
p,f,f,c,b,k,w,l,h,y,p,53.346,42.1919,9:15:27 AM
e,f,t,c,b,s,w,p,n,v,d,41.5586,57.9111,8:06:11 AM
p,y,f,c,b,k,w,l,h,y,d,5.7523,-85.8667,2:17:53 PM
p,f,f,c,b,k,w,l,h,v,d,-28.955,-51.3826,10:02:11 AM
p,y,f,c,b,k,w,l,h,y,p,0.8895,-105.8419,7:23:29 AM
p,y,f,c,b,k,w,l,h,v,p,72.8062,-79.1142,7:55:02 AM
p,f,f,c,b,k,w,l,h,y,p,-0.2785,-4.1617,4:01:51 PM
p,f,f,c,b,k,w,l,h,y,d,74.3073,16.1138,5:22:00 PM
p,f,f,c,b,k,w,l,h,v,g,5.5042,-121.3751,8:19:21 AM
p,y,f,c,b,k,w,l,h,y,d,-1.5892,61.9367,3:56:19 PM
p,f,f,c,b,k,w,l,h,v,d,-9.6819,123.2147,4:52:07 PM
p,f,f,c,b,k,w,l,h,y,d,-39.3237,160.6896,8:44:03 AM
p,y,f,c,b,k,w,l,h,v,p,-69.9143,53.1823,12:29:03 PM
p,y,f,c,b,k,w,l,h,y,p,60.4405,53.3766,10:59:12 AM
p,f,f,c,n,s,w,p,n,v,d,22.3313,-6.0398,2:46:18 PM
p,f,f,c,b,k,w,l,h,y,d,7.9647,154.9583,9:42:53 AM
p,f,f,c,b,k,w,l,h,v,p,-50.615,81.7018,11:29:04 AM
p,y,f,c,b,k,w,l,h,v,d,-71.1535,64.8607,6:05:50 AM
p,f,f,c,b,k,w,l,h,v,g,-49.9227,115.2325,4:52:53 PM
p,y,f,c,b,k,w,l,h,v,d,77.1683,-82.3574,7:50:42 AM
p,y,f,c,b,k,w,l,h,v,d,52.6232,-141.6946,1:11:37 PM
p,f,f,c,b,k,w,l,h,y,p,36.0259,113.7028,2:51:01 PM
p,y,f,c,b,k,w,l,h,v,g,-15.1458,-132.7787,8:55:39 AM
p,y,f,c,b,k,w,l,h,v,g,9.7974,135.0706,8:30:08 AM
p,f,f,c,b,k,w,l,h,y,p,54.6634,-7.6602,12:48:08 PM
p,f,f,c,b,k,w,l,h,v,d,69.8853,-166.5962,6:17:39 AM
p,f,f,c,b,k,w,l,h,v,g,-9.75,125.887,5:16:04 PM
p,y,f,c,b,k,w,l,h,y,p,-68.7407,-1.5092,6:06:36 AM
p,f,f,c,b,k,w,l,h,y,d,30.3899,142.9869,3:56:11 PM
p,f,f,c,b,k,w,l,h,v,g,-50.7638,-8.6686,8:03:40 AM
p,y,f,c,b,k,w,l,h,y,d,-62.9071,113.6101,7:14:54 AM
p,f,f,c,b,k,w,l,h,y,d,31.3628,-110.5808,1:05:38 PM
p,f,f,c,b,k,w,l,h,v,g,62.9829,78.298,4:41:55 PM
p,f,f,c,b,k,w,l,h,v,d,-63.8804,-102.9487,7:58:05 AM
p,f,f,c,b,k,w,l,h,y,g,-84.5879,-121.2496,4:23:59 PM
p,f,f,c,b,k,w,l,h,v,d,23.6308,46.4889,7:28:28 AM
p,y,f,c,b,k,w,l,h,y,d,-63.2557,-111.4927,10:43:23 AM
p,y,f,c,b,k,w,l,h,v,d,36.3585,66.413,9:24:26 AM
p,f,f,c,b,k,w,l,h,y,d,-74.3451,-94.6286,6:42:00 AM
p,y,f,c,b,k,w,l,h,v,d,-54.76,-144.1149,2:21:09 PM
p,y,f,c,b,k,w,l,h,v,g,-49.4785,102.8861,11:39:38 AM
p,y,f,c,n,s,w,e,w,v,d,74.9081,58.2824,11:12:19 AM
e,y,t,c,b,s,w,e,w,c,w,16.9366,90.4911,9:00:40 AM
p,f,f,c,b,k,w,l,h,v,g,-35.7733,156.1143,5:07:54 PM
p,y,f,c,b,k,w,l,h,y,d,71.2753,-92.9712,4:43:23 PM
p,y,f,c,b,k,w,l,h,y,d,-29.5147,-113.82,2:11:05 PM
p,y,f,c,b,k,w,l,h,y,d,11.9455,5.0892,11:25:08 AM
p,y,f,c,b,k,w,l,h,v,p,-22.6492,-45.1943,9:11:35 AM
p,y,f,c,b,k,w,l,h,y,d,24.505,-128.5438,8:33:03 AM
p,f,f,c,b,k,w,l,h,v,p,29.8267,100.8356,1:35:13 PM
p,f,f,c,b,k,w,l,h,v,p,0.3228,-62.8559,4:30:35 PM
p,f,f,c,b,k,w,l,h,y,g,20.4446,74.6562,7:20:57 AM
p,f,f,c,b,k,w,l,h,y,d,-85.5398,-96.5219,4:11:40 PM
p,y,f,c,b,k,w,l,h,v,p,76.8848,-152.2211,12:51:34 PM
p,y,f,c,b,k,w,l,h,y,g,-55.5518,-165.9309,6:21:54 AM
p,f,f,c,b,k,w,l,h,y,g,21.8344,-147.1036,2:38:51 PM
p,y,f,c,b,k,w,l,h,v,d,-72.8493,-19.9374,11:32:14 AM
p,f,f,c,b,k,w,l,h,v,d,-60.4976,-23.4958,10:38:34 AM
p,y,f,c,b,k,w,l,h,v,p,88.8567,-157.0754,3:41:27 PM
p,f,f,c,n,s,w,p,k,s,d,-67.1025,87.0191,2:09:39 PM
p,s,t,c,b,f,w,p,h,v,g,82.7889,-121.0553,4:07:10 PM
e,f,t,c,b,s,w,p,k,v,d,19.9917,87.579,3:42:19 PM
p,y,f,c,b,k,w,l,h,v,p,22.0538,177.4316,12:09:49 PM
p,y,f,c,b,k,w,l,h,y,d,-39.0078,-51.0323,8:13:25 AM
p,y,f,c,b,k,w,l,h,v,g,17.5826,-103.4445,11:05:04 AM
e,f,t,c,b,s,w,p,k,v,d,69.6586,48.8773,11:05:23 AM
p,y,f,c,b,k,w,l,h,y,d,-50.2591,-172.8575,7:39:18 AM
p,y,f,c,b,k,w,l,h,v,p,4.2205,67.078,1:17:15 PM
p,f,f,c,b,k,w,l,h,y,p,42.0115,154.8339,12:18:09 PM
p,f,f,c,b,k,w,l,h,v,p,59.281,93.6456,11:09:28 AM
p,f,f,c,b,k,w,l,h,y,d,40.3262,-35.6298,5:23:19 PM
p,y,f,c,b,k,w,l,h,v,g,0.6574,-135.3024,8:03:42 AM
p,s,t,c,b,f,w,p,h,s,u,41.5917,-2.6704,4:22:40 PM
p,y,f,c,b,k,w,l,h,v,d,-36.136,-69.6759,7:57:13 AM
p,f,f,c,b,k,w,l,h,v,g,-66.4817,28.5433,7:29:19 AM
p,y,f,c,b,k,w,l,h,y,p,31.8738,46.4377,6:57:22 AM
p,y,f,c,b,k,w,l,h,v,p,18.892,153.2781,7:52:25 AM
p,f,f,c,b,k,w,l,h,v,d,17.3427,178.3384,7:04:05 AM
e,y,f,c,n,f,w,f,h,v,d,6.9063,90.5522,2:53:23 PM
p,f,f,c,b,k,w,l,h,y,d,-45.6218,85.2771,2:45:41 PM
p,y,f,c,b,k,w,l,h,v,g,20.6825,-177.368,9:10:44 AM
p,y,f,c,b,k,w,l,h,y,g,-1.0999,37.9805,11:05:02 AM
p,f,f,c,b,k,w,l,h,y,g,-47.3393,-22.2465,12:08:18 PM
e,y,t,c,b,s,w,p,n,y,d,-66.9779,84.0021,2:34:24 PM
p,f,f,c,b,k,w,l,h,v,p,39.6511,-91.6333,1:09:27 PM
p,f,f,c,b,k,w,l,h,y,d,-29.3768,7.1217,3:43:18 PM
p,y,f,c,b,k,w,l,h,y,p,61.8767,-144.9701,11:00:12 AM
p,f,f,c,b,k,w,l,h,y,g,15.0964,179.3786,3:28:32 PM
p,f,f,c,b,k,w,l,h,v,d,7.9502,93.0353,5:23:35 PM
p,y,f,c,b,k,w,l,h,v,p,51.7829,-119.0287,5:07:14 PM
p,f,f,c,b,k,w,l,h,v,p,2.3395,159.996,2:13:54 PM
p,y,f,c,b,k,w,l,h,v,g,75.1555,132.3663,9:07:36 AM
p,s,t,c,b,f,w,p,h,s,u,-89.5725,-139.5975,1:40:42 PM
e,y,t,c,b,s,w,e,w,c,w,0.5997,62.1882,5:10:38 PM
e,y,f,c,n,f,w,f,h,y,d,-69.0498,2.3143,1:23:31 PM
p,y,f,c,b,k,w,l,h,v,g,-28.7284,-138.8958,9:58:18 AM
p,y,f,c,b,k,w,l,h,y,d,63.1183,-23.579,5:04:46 PM
p,f,f,c,b,k,w,l,h,y,p,41.7811,51.2565,2:13:07 PM
p,f,f,c,b,k,w,l,h,y,d,-30.1288,15.9243,3:01:50 PM
p,y,f,c,b,k,w,l,h,y,p,-86.0222,-178.2791,7:25:48 AM
p,f,f,c,b,k,w,l,h,y,g,-84.362,-84.7468,12:15:45 PM
p,f,f,c,b,k,w,l,h,y,g,-78.1234,174.5554,12:42:00 PM
p,y,f,c,b,k,w,l,h,y,p,10.1752,-116.3871,12:40:18 PM
p,y,f,c,b,k,w,l,h,y,p,3.957,63.3615,6:31:10 AM
e,s,t,c,b,s,w,e,w,c,w,-36.0664,105.5599,7:07:54 AM
p,f,f,c,b,k,w,l,h,y,p,-48.3557,169.7204,11:07:17 AM
p,y,f,c,b,k,w,l,h,y,p,49.289,-82.335,8:22:01 AM
p,y,f,c,b,k,w,l,h,y,p,38.247,-163.0469,9:09:20 AM
p,f,f,c,b,k,w,l,h,v,g,35.3649,-145.3363,12:33:55 PM
p,f,f,c,b,k,w,l,h,y,d,67.5429,-82.0476,1:07:10 PM
p,y,f,c,b,k,w,l,h,y,d,-51.0986,-144.1955,8:01:04 AM
p,y,f,c,b,k,w,l,h,y,p,6.9125,-160.7789,3:17:00 PM
p,y,f,c,b,k,w,l,h,y,g,-10.0659,100.8484,8:28:29 AM
p,y,f,c,b,k,w,l,h,y,d,-12.3263,139.0405,10:23:40 AM
p,f,f,c,b,k,w,l,h,y,p,77.0778,163.4951,11:30:22 AM
p,f,f,c,b,k,w,l,h,y,d,84.9877,110.4041,10:23:12 AM
p,y,f,c,b,k,w,l,h,y,p,-59.9592,-37.3772,3:19:03 PM
p,f,f,c,b,k,w,l,h,v,p,8.7761,33.3734,1:05:52 PM
p,y,f,c,b,k,w,l,h,v,d,84.4168,-76.3234,5:18:42 PM
p,y,f,c,b,k,w,l,h,y,g,59.2305,170.4372,12:12:54 PM
p,f,f,c,b,k,w,l,h,v,d,-50.7841,82.7488,4:52:18 PM
p,y,f,c,b,k,w,l,h,y,g,-39.4285,-34.8754,9:16:18 AM
p,f,f,c,b,k,w,l,h,v,d,-43.0565,67.758,7:52:23 AM
p,y,f,c,b,k,w,l,h,y,p,76.0623,31.3665,4:37:15 PM
p,f,f,c,b,k,w,l,h,y,g,-47.7943,-154.4294,11:31:06 AM
p,y,f,c,b,k,w,l,h,v,p,50.983,122.4605,8:47:03 AM
p,f,f,c,b,k,w,l,h,v,p,-48.314,4.196,1:13:22 PM
e,y,t,c,b,s,w,p,n,y,d,-56.5096,53.2918,11:02:43 AM
p,f,f,c,b,k,w,l,h,y,d,-8.1397,-32.9908,10:59:01 AM
p,y,f,c,b,k,w,l,h,y,p,55.6942,123.2734,7:31:11 AM
p,s,t,c,b,f,w,p,h,s,g,-65.5971,174.5747,5:08:58 PM
p,y,f,c,b,k,w,l,h,v,p,-44.8589,-31.4054,7:11:06 AM
p,y,f,c,b,k,w,l,h,v,p,47.3085,14.8121,12:10:11 PM
p,f,f,c,n,s,w,p,k,s,d,-13.4236,-149.5009,8:55:35 AM
p,f,f,c,b,k,w,l,h,y,d,-70.3313,-27.7418,11:35:46 AM
p,s,t,c,b,s,w,p,h,s,u,48.8478,91.0287,7:57:10 AM
p,y,f,c,b,k,w,l,h,y,g,87.4298,123.5435,8:56:06 AM
p,y,f,c,b,k,w,l,h,y,d,-73.4888,79.3242,8:49:27 AM
p,f,f,c,b,k,w,l,h,y,g,-32.6162,161.576,6:55:30 AM
p,s,t,c,b,s,w,p,r,v,g,18.0093,-95.4206,3:15:38 PM
